year,week_num,user_count,cumulative_users
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,32,1,1527
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,33,1,1600
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,34,1,1678
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,35,1,1741
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,36,1,1813
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,37,1,1898
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,38,1,1988
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,39,1,2072
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,40,1,2159
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,41,1,2232
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,42,1,2331
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,43,1,2420
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,44,1,2516
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,45,1,2607
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,46,1,2695
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,47,1,2797
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
2013,48,1,2894
